Column1;year;category;prize;prize_share;laureate_id;laureate_type;full_name;birth_date;birth_city;birth_country;sex;organization_name;organization_city;organization_country;death_date;death_city;death_country;usa_born_winner;decade;female;age;age_group
810;2008;Medicine;The Nobel Prize in Physiology or Medicine 2008;01.04.2026;824;Individual;Fran?oise Barr?-Sinoussi;30.07.1947;Paris;France;Female;Regulation of Retroviral Infections Unit, Virology Department, Institut Pasteur;Paris;France;;;;ЛОЖЬ;2000;ИСТИНА;61.0;Adult
811;2008;Medicine;The Nobel Prize in Physiology or Medicine 2008;01.04.2026;825;Individual;Luc Montagnier;18.08.1932;Chabris;France;Male;World Foundation for AIDS Research and Prevention;Paris;France;;;;ЛОЖЬ;2000;ЛОЖЬ;76.0;Senior
812;2008;Peace;The Nobel Peace Prize 2008;01.01.2026;833;Individual;Martti Ahtisaari;23.06.1937;Viipuri (Vyborg);Finland;Male;;;;;;;ЛОЖЬ;2000;ЛОЖЬ;71.0;Senior
813;2008;Physics;The Nobel Prize in Physics 2008;01.02.2026;826;Individual;Yoichiro Nambu;18.01.1921;Tokyo;Japan;Male;Enrico Fermi Institute, University of Chicago;Chicago, IL;United States of America;05.07.2015;Osaka;Japan;ЛОЖЬ;2000;ЛОЖЬ;87.0;Senior
814;2008;Physics;The Nobel Prize in Physics 2008;01.04.2026;827;Individual;Makoto Kobayashi;07.04.1944;Nagoya;Japan;Male;High Energy Accelerator Research Organization (KEK);Tsukuba;Japan;;;;ЛОЖЬ;2000;ЛОЖЬ;64.0;Adult
815;2008;Physics;The Nobel Prize in Physics 2008;01.04.2026;828;Individual;Toshihide Maskawa;07.02.1940;Nagoya;Japan;Male;Kyoto Sangyo University;Kyoto;Japan;;;;ЛОЖЬ;2000;ЛОЖЬ;68.0;Senior
816;2009;Chemistry;The Nobel Prize in Chemistry 2009;01.03.2026;841;Individual;Venkatraman Ramakrishnan;;Chidambaram, Tamil Nadu;India;Male;MRC Laboratory of Molecular Biology;Cambridge;United Kingdom;;;;ЛОЖЬ;2000;ЛОЖЬ;;Senior
817;2009;Chemistry;The Nobel Prize in Chemistry 2009;01.03.2026;842;Individual;Thomas A. Steitz;23.08.1940;Milwaukee, WI;United States of America;Male;Yale University;New Haven, CT;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;69.0;Senior
818;2009;Chemistry;The Nobel Prize in Chemistry 2009;01.03.2026;843;Individual;Ada E. Yonath;22.06.1939;Jerusalem;British Mandate of Palestine (Israel);Female;Weizmann Institute of Science;Rehovot;Israel;;;;ЛОЖЬ;2000;ИСТИНА;70.0;Senior
819;2009;Economics;The Sveriges Riksbank Prize in Economic Sciences 2009;01.02.2026;846;Individual;Elinor Ostrom;07.08.1933;Los Angeles, CA;United States of America;Female;Indiana University;Bloomington, IN;United States of America;12.06.2012;Bloomington, IN;United States of America;ИСТИНА;2000;ИСТИНА;76.0;Senior
820;2009;Economics;The Sveriges Riksbank Prize in Economic Sciences 2009;01.02.2026;847;Individual;Oliver E. Williamson;27.09.1932;Superior, WI;United States of America;Male;University of California;Berkeley, CA;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;77.0;Senior
821;2009;Literature;The Nobel Prize in Literature 2009;01.01.2026;844;Individual;Herta M?ller;17.08.1953;Nitzkydorf, Banat;Romania;Female;;;;;;;ЛОЖЬ;2000;ИСТИНА;56.0;Adult
822;2009;Medicine;The Nobel Prize in Physiology or Medicine 2009;01.03.2026;835;Individual;Elizabeth H. Blackburn;26.11.1948;Hobart, Tasmania;Australia;Female;University of California;San Francisco, CA;United States of America;;;;ЛОЖЬ;2000;ИСТИНА;61.0;Adult
823;2009;Medicine;The Nobel Prize in Physiology or Medicine 2009;01.03.2026;836;Individual;Carol W. Greider;15.04.1961;San Diego, CA;United States of America;Female;Johns Hopkins University School of Medicine;Baltimore, MD;United States of America;;;;ИСТИНА;2000;ИСТИНА;48.0;Adult
824;2009;Medicine;The Nobel Prize in Physiology or Medicine 2009;01.03.2026;837;Individual;Jack W. Szostak;09.11.1952;London;United Kingdom;Male;Harvard Medical School;Boston, MA;United States of America;;;;ЛОЖЬ;2000;ЛОЖЬ;57.0;Adult
825;2009;Peace;The Nobel Peace Prize 2009;01.01.2026;845;Individual;Barack H. Obama;04.08.1961;Honolulu, HI;United States of America;Male;;;;;;;ИСТИНА;2000;ЛОЖЬ;48.0;Adult
826;2009;Physics;The Nobel Prize in Physics 2009;01.02.2026;838;Individual;Charles Kuen Kao;04.11.1933;Shanghai;China;Male;Standard Telecommunication Laboratories;Harlow;United Kingdom;;;;ЛОЖЬ;2000;ЛОЖЬ;76.0;Senior
827;2009;Physics;The Nobel Prize in Physics 2009;01.04.2026;839;Individual;Willard S. Boyle;19.08.1924;Amherst, NS;Canada;Male;Bell Laboratories;Murray Hill, NJ;United States of America;07.05.2011;Truro, NS;Canada;ЛОЖЬ;2000;ЛОЖЬ;85.0;Senior
828;2009;Physics;The Nobel Prize in Physics 2009;01.04.2026;840;Individual;George E. Smith;10.05.1930;White Plains, NY;United States of America;Male;Bell Laboratories;Murray Hill, NJ;United States of America;;;;ИСТИНА;2000;ЛОЖЬ;79.0;Senior
829;2010;Chemistry;The Nobel Prize in Chemistry 2010;01.03.2026;851;Individual;Richard F. Heck;15.08.1931;Springfield, MA;United States of America;Male;University of Delaware;;United States of America;09.10.2015;Manila;Philippines;ИСТИНА;2010;ЛОЖЬ;79.0;Senior
830;2010;Chemistry;The Nobel Prize in Chemistry 2010;01.03.2026;852;Individual;Ei-ichi Negishi;14.07.1935;Changchun;China;Male;Purdue University;West Lafayette, IN;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;75.0;Senior
831;2010;Chemistry;The Nobel Prize in Chemistry 2010;01.03.2026;853;Individual;Akira Suzuki;12.09.1930;Mukawa;Japan;Male;Hokkaido University;Sapporo;Japan;;;;ЛОЖЬ;2010;ЛОЖЬ;80.0;Senior
832;2010;Economics;The Sveriges Riksbank Prize in Economic Sciences 2010;01.03.2026;856;Individual;Peter A. Diamond;29.04.1940;New York, NY;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;70.0;Senior
833;2010;Economics;The Sveriges Riksbank Prize in Economic Sciences 2010;01.03.2026;857;Individual;Dale T. Mortensen;02.02.1939;Enterprise, OR;United States of America;Male;Northwestern University;Evanston, IL;United States of America;09.01.2014;Wilmette, IL;United States of America;ИСТИНА;2010;ЛОЖЬ;71.0;Senior
834;2010;Economics;The Sveriges Riksbank Prize in Economic Sciences 2010;01.03.2026;858;Individual;Christopher A. Pissarides;20.02.1948;Nicosia;Cyprus;Male;London School of Economics and Political Science;London;United Kingdom;;;;ЛОЖЬ;2010;ЛОЖЬ;62.0;Adult
835;2010;Literature;The Nobel Prize in Literature 2010;01.01.2026;854;Individual;Mario Vargas Llosa;28.03.1936;Arequipa;Peru;Male;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;74.0;Senior
836;2010;Medicine;The Nobel Prize in Physiology or Medicine 2010;01.01.2026;848;Individual;Robert G. Edwards;27.09.1925;Batley;United Kingdom;Male;University of Cambridge;Cambridge;United Kingdom;10.04.2013;Cambridge;United Kingdom;ЛОЖЬ;2010;ЛОЖЬ;85.0;Senior
837;2010;Peace;The Nobel Peace Prize 2010;01.01.2026;855;Individual;Liu Xiaobo;28.12.1955;;China;Male;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;55.0;Adult
838;2010;Physics;The Nobel Prize in Physics 2010;01.02.2026;849;Individual;Andre Geim;21.10.1958;Sochi;Russia;Male;University of Manchester;Manchester;United Kingdom;;;;ЛОЖЬ;2010;ЛОЖЬ;52.0;Adult
839;2010;Physics;The Nobel Prize in Physics 2010;01.02.2026;850;Individual;Konstantin Novoselov;23.08.1974;Nizhny Tagil;Russia;Male;University of Manchester;Manchester;United Kingdom;;;;ЛОЖЬ;2010;ЛОЖЬ;36.0;Adult
840;2011;Chemistry;The Nobel Prize in Chemistry 2011;01.01.2026;867;Individual;Dan Shechtman;24.01.1941;Tel Aviv;British Mandate of Palestine (Israel);Male;Technion - Israel Institute of Technology;Haifa;Israel;;;;ЛОЖЬ;2010;ЛОЖЬ;70.0;Senior
841;2011;Economics;The Sveriges Riksbank Prize in Economic Sciences 2011;01.02.2026;872;Individual;Thomas J. Sargent;19.07.1943;Pasadena, CA;United States of America;Male;New York University;New York, NY;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;68.0;Senior
842;2011;Economics;The Sveriges Riksbank Prize in Economic Sciences 2011;01.02.2026;873;Individual;Christopher A. Sims;21.10.1942;Washington, DC;United States of America;Male;Princeton University;Princeton, NJ;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;69.0;Senior
843;2011;Literature;The Nobel Prize in Literature 2011;01.01.2026;868;Individual;Tomas Transtr?mer;15.04.1931;Stockholm;Sweden;Male;;;;26.03.2015;Stockholm;Sweden;ЛОЖЬ;2010;ЛОЖЬ;80.0;Senior
844;2011;Medicine;The Nobel Prize in Physiology or Medicine 2011;01.04.2026;861;Individual;Bruce A. Beutler;29.12.1957;Chicago, IL;United States of America;Male;University of Texas Southwestern Medical Center at Dallas;Dallas, TX;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;54.0;Adult
845;2011;Medicine;The Nobel Prize in Physiology or Medicine 2011;01.04.2026;862;Individual;Jules A. Hoffmann;02.08.1941;Echternach;Luxembourg;Male;University of Strasbourg;Strasbourg;France;;;;ЛОЖЬ;2010;ЛОЖЬ;70.0;Senior
846;2011;Medicine;The Nobel Prize in Physiology or Medicine 2011;01.02.2026;863;Individual;Ralph M. Steinman;14.01.1943;Montreal;Canada;Male;Rockefeller University;New York, NY;United States of America;30.09.2011;;;ЛОЖЬ;2010;ЛОЖЬ;68.0;Senior
847;2011;Peace;The Nobel Peace Prize 2011;01.03.2026;869;Individual;Ellen Johnson Sirleaf;29.10.1938;Monrovia;Liberia;Female;;;;;;;ЛОЖЬ;2010;ИСТИНА;73.0;Senior
848;2011;Peace;The Nobel Peace Prize 2011;01.03.2026;870;Individual;Leymah Gbowee;01.02.1972;Monrovia;Liberia;Female;;;;;;;ЛОЖЬ;2010;ИСТИНА;39.0;Adult
849;2011;Peace;The Nobel Peace Prize 2011;01.03.2026;871;Individual;Tawakkol Karman;07.02.1979;Ta'izz;Yemen;Female;;;;;;;ЛОЖЬ;2010;ИСТИНА;32.0;Adult
850;2011;Physics;The Nobel Prize in Physics 2011;01.02.2026;864;Individual;Saul Perlmutter;;Champaign-Urbana, IL;United States of America;Male;Lawrence Berkeley National Laboratory;Berkeley, CA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;;Senior
851;2011;Physics;The Nobel Prize in Physics 2011;01.04.2026;865;Individual;Brian P. Schmidt;24.02.1967;Missoula, MT;United States of America;Male;Australian National University;Weston Creek;Australia;;;;ИСТИНА;2010;ЛОЖЬ;44.0;Adult
852;2011;Physics;The Nobel Prize in Physics 2011;01.04.2026;866;Individual;Adam G. Riess;16.12.1969;Washington, DC;United States of America;Male;Johns Hopkins University;Baltimore, MD;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;42.0;Adult
853;2012;Chemistry;The Nobel Prize in Chemistry 2012;01.02.2026;878;Individual;Robert J. Lefkowitz;15.04.1943;New York, NY;United States of America;Male;Howard Hughes Medical Institute;;;;;;ИСТИНА;2010;ЛОЖЬ;69.0;Senior
854;2012;Chemistry;The Nobel Prize in Chemistry 2012;01.02.2026;879;Individual;Brian K. Kobilka;30.05.1955;Little Falls, MN;United States of America;Male;Stanford University School of Medicine;Stanford, CA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;57.0;Adult
855;2012;Economics;The Sveriges Riksbank Prize in Economic Sciences 2012;01.02.2026;882;Individual;Alvin E. Roth;18.12.1951;New York, NY;United States of America;Male;Harvard University;Cambridge, MA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;61.0;Adult
856;2012;Economics;The Sveriges Riksbank Prize in Economic Sciences 2012;01.02.2026;883;Individual;Lloyd S. Shapley;02.06.1923;Cambridge, MA;United States of America;Male;University of California;Los Angeles, CA;United States of America;12.03.2016;Tucson, AZ;United States of America;ИСТИНА;2010;ЛОЖЬ;89.0;Senior
857;2012;Literature;The Nobel Prize in Literature 2012;01.01.2026;880;Individual;Mo Yan;02.02.1955;Gaomi;China;Male;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;57.0;Adult
858;2012;Medicine;The Nobel Prize in Physiology or Medicine 2012;01.02.2026;874;Individual;Sir John B. Gurdon;02.10.1933;Dippenhall;United Kingdom;Male;Gurdon Institute;Cambridge;United Kingdom;;;;ЛОЖЬ;2010;ЛОЖЬ;79.0;Senior
859;2012;Medicine;The Nobel Prize in Physiology or Medicine 2012;01.02.2026;875;Individual;Shinya Yamanaka;04.09.1962;Osaka;Japan;Male;Kyoto University;Kyoto;Japan;;;;ЛОЖЬ;2010;ЛОЖЬ;50.0;Adult
860;2012;Peace;The Nobel Peace Prize 2012;01.01.2026;881;Organization;European Union (EU);;;;;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;;Senior
861;2012;Physics;The Nobel Prize in Physics 2012;01.02.2026;876;Individual;Serge Haroche;11.09.1944;Casablanca;Morocco;Male;Coll?ge de France;Paris;France;;;;ЛОЖЬ;2010;ЛОЖЬ;68.0;Senior
862;2012;Physics;The Nobel Prize in Physics 2012;01.02.2026;877;Individual;David J. Wineland;24.02.1944;Milwaukee, WI;United States of America;Male;National Institute of Standards and Technology;Boulder, CO;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;68.0;Senior
863;2013;Chemistry;The Nobel Prize in Chemistry 2013;01.03.2026;889;Individual;Martin Karplus;15.03.1930;Vienna;Austria;Male;Universit? de Strasbourg;Strasbourg;France;;;;ЛОЖЬ;2010;ЛОЖЬ;83.0;Senior
864;2013;Chemistry;The Nobel Prize in Chemistry 2013;01.03.2026;890;Individual;Michael Levitt;09.05.1947;Pretoria;South Africa;Male;Stanford University School of Medicine;Stanford, CA;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;66.0;Senior
865;2013;Chemistry;The Nobel Prize in Chemistry 2013;01.03.2026;891;Individual;Arieh Warshel;20.11.1940;Kibbutz Sde-Nahum;British Mandate of Palestine (Israel);Male;University of Southern California;Los Angeles, CA;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;73.0;Senior
866;2013;Economics;The Sveriges Riksbank Prize in Economic Sciences 2013;01.03.2026;894;Individual;Eugene F. Fama;14.02.1939;Boston, MA;United States of America;Male;University of Chicago;Chicago, IL;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;74.0;Senior
867;2013;Economics;The Sveriges Riksbank Prize in Economic Sciences 2013;01.03.2026;895;Individual;Lars Peter Hansen;26.10.1952;Urbana, IL;United States of America;Male;University of Chicago;Chicago, IL;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;61.0;Adult
868;2013;Economics;The Sveriges Riksbank Prize in Economic Sciences 2013;01.03.2026;896;Individual;Robert J. Shiller;29.03.1946;Detroit, MI;United States of America;Male;Yale University;New Haven, CT;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;67.0;Senior
869;2013;Literature;The Nobel Prize in Literature 2013;01.01.2026;892;Individual;Alice Munro;10.07.1931;Wingham;Canada;Female;;;;;;;ЛОЖЬ;2010;ИСТИНА;82.0;Senior
870;2013;Medicine;The Nobel Prize in Physiology or Medicine 2013;01.03.2026;884;Individual;James E. Rothman;03.11.1950;Haverhill, MA;United States of America;Male;Yale University;New Haven, CT;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;63.0;Adult
871;2013;Medicine;The Nobel Prize in Physiology or Medicine 2013;01.03.2026;885;Individual;Randy W. Schekman;30.12.1948;St. Paul, MN;United States of America;Male;University of California;Berkeley, CA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;65.0;Senior
872;2013;Medicine;The Nobel Prize in Physiology or Medicine 2013;01.03.2026;886;Individual;Thomas C. S?dhof;22.12.1955;G?ttingen;Germany;Male;Stanford University;Stanford, CA;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;58.0;Adult
873;2013;Peace;The Nobel Peace Prize 2013;01.01.2026;893;Organization;Organisation for the Prohibition of Chemical Weapons (OPCW);;;;;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;;Senior
874;2013;Physics;The Nobel Prize in Physics 2013;01.02.2026;887;Individual;Fran?ois Englert;06.11.1932;Etterbeek;Belgium;Male;Universit? Libre de Bruxelles;Brussels;Belgium;;;;ЛОЖЬ;2010;ЛОЖЬ;81.0;Senior
875;2013;Physics;The Nobel Prize in Physics 2013;01.02.2026;888;Individual;Peter W. Higgs;29.05.1929;Newcastle upon Tyne;United Kingdom;Male;University of Edinburgh;Edinburgh;United Kingdom;;;;ЛОЖЬ;2010;ЛОЖЬ;84.0;Senior
876;2014;Chemistry;The Nobel Prize in Chemistry 2014;01.03.2026;909;Individual;Eric Betzig;13.01.1960;Ann Arbor, MI;United States of America;Male;Janelia Research Campus, Howard Hughes Medical Institute;Ashburn, VA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;54.0;Adult
877;2014;Chemistry;The Nobel Prize in Chemistry 2014;01.03.2026;910;Individual;Stefan W. Hell;23.12.1962;Arad;Romania;Male;Max Planck Institute for Biophysical Chemistry;G?ttingen;Germany;;;;ЛОЖЬ;2010;ЛОЖЬ;52.0;Adult
878;2014;Chemistry;The Nobel Prize in Chemistry 2014;01.03.2026;911;Individual;William E. Moerner;24.06.1953;Pleasanton, CA;United States of America;Male;Stanford University;Stanford, CA;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;61.0;Adult
879;2014;Economics;The Sveriges Riksbank Prize in Economic Sciences 2014;01.01.2026;915;Individual;Jean Tirole;09.08.1953;Troyes;France;Male;Toulouse School of Economics (TSE);Toulouse;France;;;;ЛОЖЬ;2010;ЛОЖЬ;61.0;Adult
880;2014;Literature;The Nobel Prize in Literature 2014;01.01.2026;912;Individual;Patrick Modiano;30.07.1945;Paris;France;Male;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;69.0;Senior
881;2014;Medicine;The Nobel Prize in Physiology or Medicine 2014;01.02.2026;903;Individual;John O'Keefe;18.11.1939;New York, NY;United States of America;Male;University College;London;United Kingdom;;;;ИСТИНА;2010;ЛОЖЬ;75.0;Senior
882;2014;Medicine;The Nobel Prize in Physiology or Medicine 2014;01.04.2026;904;Individual;May-Britt Moser;04.01.1963;Fosnav?g;Norway;Female;Norwegian University of Science and Technology (NTNU);Trondheim;Norway;;;;ЛОЖЬ;2010;ИСТИНА;51.0;Adult
883;2014;Medicine;The Nobel Prize in Physiology or Medicine 2014;01.04.2026;905;Individual;Edvard I. Moser;27.04.1962;?lesund;Norway;Male;Norwegian University of Science and Technology (NTNU);Trondheim;Norway;;;;ЛОЖЬ;2010;ЛОЖЬ;52.0;Adult
884;2014;Peace;The Nobel Peace Prize 2014;01.02.2026;913;Individual;Kailash Satyarthi;11.01.1954;Vidisha;India;Male;;;;;;;ЛОЖЬ;2010;ЛОЖЬ;60.0;Adult
885;2014;Peace;The Nobel Peace Prize 2014;01.02.2026;914;Individual;Malala Yousafzai;12.07.1997;Mingora;Pakistan;Female;;;;;;;ЛОЖЬ;2010;ИСТИНА;17.0;Youth
886;2014;Physics;The Nobel Prize in Physics 2014;01.03.2026;906;Individual;Isamu Akasaki;30.01.1929;Chiran;Japan;Male;Meijo University;Nagoya;Japan;;;;ЛОЖЬ;2010;ЛОЖЬ;85.0;Senior
887;2014;Physics;The Nobel Prize in Physics 2014;01.03.2026;907;Individual;Hiroshi Amano;11.09.1960;Hamamatsu;Japan;Male;Nagoya University;Nagoya;Japan;;;;ЛОЖЬ;2010;ЛОЖЬ;54.0;Adult
888;2014;Physics;The Nobel Prize in Physics 2014;01.03.2026;908;Individual;Shuji Nakamura;22.05.1954;Ikata;Japan;Male;University of California;Santa Barbara, CA;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;60.0;Adult
889;2015;Chemistry;The Nobel Prize in Chemistry 2015;01.03.2026;921;Individual;Tomas Lindahl;28.01.1938;Stockholm;Sweden;Male;Francis Crick Institute;Hertfordshire;United Kingdom;;;;ЛОЖЬ;2010;ЛОЖЬ;77.0;Senior
890;2015;Chemistry;The Nobel Prize in Chemistry 2015;01.03.2026;922;Individual;Paul Modrich;13.06.1946;Raton, NM;United States of America;Male;Howard Hughes Medical Institute;Durham, NC;United States of America;;;;ИСТИНА;2010;ЛОЖЬ;69.0;Senior
891;2015;Chemistry;The Nobel Prize in Chemistry 2015;01.03.2026;923;Individual;Aziz Sancar;08.09.1946;Savur;Turkey;Male;University of North Carolina;Chapel Hill, NC;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;69.0;Senior
892;2015;Economics;The Sveriges Riksbank Prize in Economic Sciences 2015;01.01.2026;926;Individual;Angus Deaton;19.10.1945;Edinburgh;United Kingdom;Male;Princeton University;Princeton, NJ;United States of America;;;;ЛОЖЬ;2010;ЛОЖЬ;70.0;Senior
893;2015;Literature;The Nobel Prize in Literature 2015;01.01.2026;924;Individual;Svetlana Alexievich;31.05.1948;Ivano-Frankivsk;Ukraine;Female;;;;;;;ЛОЖЬ;2010;ИСТИНА;67.0;Senior
